country,obey,public,protest,revolutionary,books
Lithuania,2,2,2,4,2
Lithuania,2,1,1,2,1
Lithuania,2,1,1,2,2
Lithuania,2,1,1,4,3
Lithuania,1,2,2,4,4
Lithuania,1,2,3,2,2
Lithuania,1,1,1,4,3
Lithuania,2,1,1,1,1
Lithuania,2,2,2,4,3
Lithuania,1,1,1,1,2
Lithuania,1,1,1,3,3
Lithuania,2,2,2,3,2
Lithuania,2,2,2,2,2
Lithuania,2,1,1,4,2
Lithuania,2,1,1,3,1
Lithuania,2,1,1,NA,1
Lithuania,2,1,1,NA,2
Lithuania,2,2,2,NA,NA
Lithuania,2,1,1,2,1
Lithuania,1,3,3,3,3
Lithuania,2,1,1,1,1
Lithuania,2,2,2,2,1
Lithuania,NA,NA,NA,NA,NA
Lithuania,2,2,2,2,2
Lithuania,2,2,2,2,2
Lithuania,1,NA,NA,NA,NA
Lithuania,2,2,2,2,2
Lithuania,1,4,3,4,4
Lithuania,2,2,2,2,2
Lithuania,2,1,1,2,2
Lithuania,2,1,1,1,2
Lithuania,2,1,1,1,1
Lithuania,2,1,1,NA,NA
Lithuania,NA,2,NA,3,2
Lithuania,1,3,3,1,1
Lithuania,2,3,3,NA,NA
Lithuania,2,1,1,2,1
Lithuania,2,1,1,2,1
Lithuania,2,1,1,1,1
Lithuania,1,3,3,4,4
Lithuania,2,1,2,2,1
Lithuania,2,1,1,1,1
Lithuania,1,3,3,3,3
Lithuania,2,2,3,4,3
Lithuania,NA,2,2,2,2
Lithuania,2,1,1,1,1
Lithuania,2,1,1,2,1
Lithuania,1,1,1,1,1
Lithuania,2,1,1,2,1
Lithuania,1,1,1,1,1
Lithuania,2,1,1,2,2
Lithuania,1,1,1,3,2
Lithuania,2,2,2,2,2
Lithuania,2,2,2,2,2
Lithuania,1,4,3,3,3
Lithuania,2,2,2,2,2
Lithuania,2,1,1,1,1
Lithuania,1,4,3,4,4
Lithuania,2,2,2,2,2
Lithuania,2,1,1,1,1
Lithuania,1,2,2,3,2
Lithuania,2,2,2,4,3
Lithuania,2,1,1,3,3
Lithuania,1,4,3,2,4
Lithuania,1,2,2,1,2
Lithuania,1,1,1,3,2
Lithuania,2,2,3,4,2
Lithuania,2,3,3,3,1
Lithuania,1,2,2,3,3
Lithuania,2,4,3,4,3
Lithuania,1,1,1,2,3
Lithuania,2,1,2,4,3
Lithuania,2,1,2,3,4
Lithuania,2,2,2,1,2
Lithuania,2,1,1,2,2
Lithuania,1,3,3,NA,4
Lithuania,2,2,2,1,1
Lithuania,2,1,1,2,1
Lithuania,1,2,2,3,4
Lithuania,1,2,2,3,2
Lithuania,1,1,2,1,3
Lithuania,2,2,2,3,2
Lithuania,2,1,1,1,1
Lithuania,NA,3,2,3,2
Lithuania,1,2,2,2,2
Lithuania,2,2,2,2,2
Lithuania,2,3,2,2,1
Lithuania,2,2,2,3,2
Lithuania,1,3,3,4,4
Lithuania,2,1,1,1,1
Lithuania,2,1,2,4,2
Lithuania,1,1,1,1,1
Lithuania,2,1,1,1,1
Lithuania,1,2,2,2,2
Lithuania,2,2,2,2,2
Lithuania,2,2,1,4,3
Lithuania,2,1,2,3,2
Lithuania,2,2,2,4,4
Lithuania,NA,3,2,2,2
Lithuania,2,2,2,2,3
Lithuania,1,2,3,3,4
Lithuania,NA,2,2,3,3
Lithuania,2,2,2,3,3
Lithuania,1,4,3,4,4
Lithuania,2,2,2,2,2
Lithuania,2,3,3,3,2
Lithuania,2,2,1,2,1
Lithuania,2,1,1,3,3
Lithuania,1,2,2,3,2
Lithuania,2,3,2,3,3
Lithuania,1,2,2,2,2
Lithuania,2,2,2,1,2
Lithuania,2,3,2,3,2
Lithuania,NA,3,3,3,3
Lithuania,2,2,2,1,2
Lithuania,1,2,2,2,3
Lithuania,2,2,2,3,3
Lithuania,2,2,1,3,1
Lithuania,1,1,1,3,1
Lithuania,2,2,2,2,2
Lithuania,2,4,3,3,3
Lithuania,1,NA,NA,NA,NA
Lithuania,2,1,1,2,2
Lithuania,1,1,1,3,3
Lithuania,2,1,1,2,4
Lithuania,2,1,2,3,2
Lithuania,2,1,1,1,1
Lithuania,2,1,1,1,1
Lithuania,2,2,2,2,2
Lithuania,1,1,1,1,1
Lithuania,2,1,1,1,1
Lithuania,1,2,2,2,2
Lithuania,1,2,2,1,2
Lithuania,1,2,2,NA,NA
Lithuania,2,1,1,1,1
Lithuania,2,2,3,3,2
Lithuania,2,2,2,1,2
Lithuania,1,1,1,2,2
Lithuania,1,3,3,2,2
Lithuania,1,1,1,1,1
Lithuania,2,1,2,2,2
Lithuania,2,2,2,2,2
Lithuania,1,2,1,2,1
Lithuania,1,2,2,2,2
Lithuania,2,3,2,2,2
Lithuania,1,1,1,2,2
Lithuania,1,2,2,4,2
Lithuania,1,NA,NA,1,2
Lithuania,1,1,1,2,2
Lithuania,1,1,1,NA,NA
Lithuania,2,2,2,1,1
Lithuania,2,4,3,4,4
Lithuania,2,1,2,2,4
Lithuania,NA,1,NA,4,4
Lithuania,NA,2,2,2,2
Lithuania,2,NA,NA,NA,NA
Lithuania,2,1,1,1,1
Lithuania,2,1,1,1,1
Lithuania,2,1,1,1,1
Lithuania,2,1,1,1,1
Lithuania,1,2,2,4,4
Lithuania,1,2,2,3,2
Lithuania,2,1,1,1,1
Lithuania,1,1,1,4,4
Lithuania,1,1,1,4,2
Lithuania,1,2,NA,NA,2
Lithuania,2,3,2,4,2
Lithuania,1,1,2,1,1
Lithuania,NA,1,1,1,1
Lithuania,NA,NA,NA,NA,NA
Lithuania,2,1,1,1,1
Lithuania,2,1,1,1,1
Lithuania,2,4,3,4,4
Lithuania,1,3,3,4,4
Lithuania,2,4,3,4,4
Lithuania,1,1,1,1,1
Lithuania,2,1,1,1,1
Lithuania,NA,1,3,4,4
Lithuania,2,1,2,3,1
Lithuania,2,1,1,2,2
Lithuania,2,2,2,3,3
Lithuania,NA,1,1,NA,NA
Lithuania,2,2,2,4,4
Lithuania,1,1,1,2,2
Lithuania,NA,1,2,3,3
Lithuania,2,1,1,1,3
Lithuania,2,2,2,2,3
Lithuania,2,3,3,4,3
Lithuania,2,1,2,1,2
Lithuania,2,1,2,1,2
Lithuania,2,1,1,2,1
Lithuania,2,1,1,3,1
Lithuania,2,1,1,3,2
Lithuania,2,1,2,1,1
Lithuania,2,1,1,1,1
Lithuania,1,2,2,NA,3
Lithuania,1,2,2,NA,NA
Lithuania,1,2,2,3,3
Lithuania,NA,NA,NA,2,2
Lithuania,2,1,1,3,1
Lithuania,2,2,2,4,4
Lithuania,2,1,2,4,1
Lithuania,1,2,2,3,2
Lithuania,1,2,2,1,3
Lithuania,1,2,2,2,2
Lithuania,2,2,2,2,2
Lithuania,1,3,3,2,2
Lithuania,2,2,3,3,3
Lithuania,2,2,2,2,2
Lithuania,1,2,2,2,2
Lithuania,1,3,3,2,2
Lithuania,2,3,3,3,2
Lithuania,NA,1,2,1,2
Lithuania,2,2,2,NA,2
Lithuania,2,1,1,1,2
Lithuania,NA,NA,NA,2,2
Lithuania,NA,2,2,2,2
Lithuania,2,2,2,2,2
Lithuania,NA,NA,NA,NA,NA
Lithuania,2,2,2,2,2
Lithuania,NA,2,2,3,3
Lithuania,2,2,2,2,2
Lithuania,1,2,2,3,2
Lithuania,2,2,1,2,2
Lithuania,2,2,2,2,2
Lithuania,1,1,1,1,1
Lithuania,2,3,3,3,3
Lithuania,1,2,1,1,3
Lithuania,2,1,2,1,2
Lithuania,1,4,3,2,3
Lithuania,1,3,2,2,3
Lithuania,1,3,2,2,3
Lithuania,1,2,3,2,3
Lithuania,1,2,3,2,3
Lithuania,1,2,2,2,2
Lithuania,2,2,3,2,2
Lithuania,2,1,2,1,3
Lithuania,1,3,2,3,3
Lithuania,2,2,2,3,2
Lithuania,1,2,1,2,3
Lithuania,1,3,2,3,2
Lithuania,2,2,2,2,2
Lithuania,2,3,2,3,4
Lithuania,1,1,1,2,2
Lithuania,2,1,3,2,3
Lithuania,2,2,2,2,2
Lithuania,2,1,1,2,4
Lithuania,1,1,1,1,2
Lithuania,1,2,3,3,2
Lithuania,2,3,3,3,3
Lithuania,NA,2,2,NA,NA
Lithuania,2,2,3,3,2
Lithuania,2,2,3,3,2
Lithuania,1,2,1,2,3
Lithuania,1,2,2,2,1
Lithuania,2,2,3,3,2
Lithuania,1,1,1,2,2
Lithuania,2,2,3,3,2
Lithuania,2,2,3,3,3
Lithuania,1,2,2,2,2
Lithuania,1,2,2,3,2
Lithuania,1,2,3,2,3
Lithuania,1,3,2,2,2
Lithuania,2,2,2,4,2
Lithuania,2,3,2,2,3
Lithuania,1,2,3,3,2
Lithuania,1,2,3,2,2
Lithuania,2,3,2,2,3
Lithuania,1,2,2,3,2
Lithuania,1,3,2,2,3
Lithuania,2,3,2,1,2
Lithuania,2,2,2,2,3
Lithuania,2,2,3,3,2
Lithuania,1,2,3,2,4
Lithuania,1,2,3,3,2
Lithuania,1,2,2,3,2
Lithuania,1,2,2,3,2
Lithuania,1,1,2,3,2
Lithuania,2,1,1,4,4
Lithuania,NA,1,2,4,4
Lithuania,2,2,2,1,1
Lithuania,1,2,2,2,2
Lithuania,2,2,2,2,3
Lithuania,2,4,3,2,2
Lithuania,1,4,3,4,4
Lithuania,2,1,1,2,2
Lithuania,2,2,2,2,1
Lithuania,2,2,1,2,4
Lithuania,2,3,3,1,NA
Lithuania,2,2,2,2,2
Lithuania,1,1,1,2,2
Lithuania,2,1,2,4,2
Lithuania,NA,1,1,2,2
Lithuania,2,1,1,2,2
Lithuania,1,1,2,4,2
Lithuania,1,NA,NA,NA,NA
Lithuania,2,1,1,1,2
Lithuania,2,1,2,2,2
Lithuania,1,2,2,1,2
Lithuania,1,4,3,4,4
Lithuania,1,1,2,2,1
Lithuania,1,4,3,4,4
Lithuania,2,2,2,1,1
Lithuania,1,2,2,2,2
Lithuania,2,1,1,2,2
Lithuania,2,1,1,3,2
Lithuania,1,2,2,3,2
Lithuania,2,1,2,1,1
Lithuania,NA,2,2,2,1
Lithuania,1,2,2,2,2
Lithuania,1,1,1,1,1
Lithuania,2,4,2,2,3
Lithuania,2,4,2,3,4
Lithuania,2,2,2,3,2
Lithuania,2,2,2,3,2
Lithuania,2,NA,1,3,2
Lithuania,NA,1,1,3,3
Lithuania,2,2,2,2,2
Lithuania,2,2,3,3,3
Lithuania,2,1,1,1,1
Lithuania,1,1,1,1,2
Lithuania,2,2,3,3,2
Lithuania,1,2,2,2,3
Lithuania,1,2,2,2,3
Lithuania,1,2,2,NA,2
Lithuania,1,2,2,2,2
Lithuania,1,1,1,4,4
Lithuania,1,2,2,1,2
Lithuania,2,1,1,2,2
Lithuania,2,1,1,2,2
Lithuania,1,2,2,2,2
Lithuania,2,1,1,4,4
Lithuania,1,1,1,3,2
Lithuania,1,1,1,4,4
Lithuania,2,NA,NA,NA,NA
Lithuania,2,2,2,NA,NA
Lithuania,1,2,2,2,2
Lithuania,2,2,2,1,NA
Lithuania,1,2,2,1,3
Lithuania,2,1,1,1,2
Lithuania,1,1,1,1,2
Lithuania,1,2,2,2,2
Lithuania,2,1,1,2,2
Lithuania,2,2,2,1,1
Lithuania,2,2,2,3,3
Lithuania,2,2,2,3,2
Lithuania,1,NA,2,4,4
Lithuania,1,2,2,4,4
Lithuania,2,2,2,4,3
Lithuania,2,2,2,3,3
Lithuania,2,4,2,4,4
Lithuania,NA,NA,2,4,2
Lithuania,2,1,1,3,3
Lithuania,2,1,1,3,2
Lithuania,1,3,3,4,4
Lithuania,2,2,NA,NA,2
Lithuania,1,2,2,4,4
Lithuania,1,1,1,4,4
Lithuania,1,2,2,1,2
Lithuania,1,1,1,1,2
Lithuania,NA,2,1,1,2
Lithuania,2,1,1,2,2
Lithuania,2,1,1,1,1
Lithuania,2,2,2,2,2
Lithuania,1,1,1,3,2
Lithuania,1,2,2,2,2
Lithuania,2,2,2,4,NA
Lithuania,2,2,2,3,2
Lithuania,2,2,2,3,3
Lithuania,2,3,3,4,4
Lithuania,2,2,2,3,3
Lithuania,2,1,1,4,4
Lithuania,2,2,2,3,3
Lithuania,2,NA,3,4,4
Lithuania,2,1,1,3,3
Lithuania,2,NA,2,3,3
Lithuania,1,1,1,1,3
Lithuania,NA,2,1,1,1
Lithuania,2,2,3,2,3
Lithuania,2,2,3,4,3
Lithuania,2,2,2,3,2
Lithuania,2,2,2,4,4
Lithuania,1,1,1,1,1
Lithuania,2,1,1,2,2
Lithuania,1,2,2,2,2
Lithuania,1,2,2,2,2
Lithuania,NA,1,1,1,1
Lithuania,1,4,4,4,4
Lithuania,2,1,NA,3,3
Lithuania,1,3,3,3,3
Lithuania,1,1,1,1,1
Lithuania,2,NA,NA,2,2
Lithuania,1,3,3,3,3
Lithuania,1,1,1,1,1
Lithuania,NA,2,2,2,2
Lithuania,1,NA,NA,NA,NA
Lithuania,1,NA,NA,NA,NA
Lithuania,2,2,2,3,3
Lithuania,1,2,2,2,2
Lithuania,1,1,1,1,1
Lithuania,1,1,1,2,2
Lithuania,2,NA,NA,NA,NA
Lithuania,1,4,4,4,4
Lithuania,NA,NA,NA,NA,2
Lithuania,1,2,2,2,2
Lithuania,2,2,2,2,2
Lithuania,NA,1,1,1,1
Lithuania,2,1,1,1,1
Lithuania,1,2,2,2,2
Lithuania,2,2,2,2,2
Lithuania,2,1,1,1,1
Lithuania,2,3,3,3,3
Lithuania,1,2,2,2,2
Lithuania,2,1,1,1,1
Lithuania,2,2,2,2,2
Lithuania,2,2,2,2,2
Lithuania,1,1,1,1,1
Lithuania,2,1,1,1,2
Lithuania,2,1,1,1,1
Lithuania,2,1,2,1,2
Lithuania,2,1,2,4,4
Lithuania,2,1,1,2,2
Lithuania,2,2,2,4,4
Lithuania,2,2,2,1,1
Lithuania,1,1,1,2,4
Lithuania,2,1,1,2,1
Lithuania,2,2,1,1,1
Lithuania,2,1,1,1,2
Lithuania,2,2,2,2,2
Lithuania,2,1,2,2,2
Lithuania,2,1,1,1,3
Latvia,2,2,2,4,4
Latvia,1,4,4,3,3
Latvia,2,3,2,NA,2
Latvia,2,NA,NA,NA,NA
Latvia,1,2,3,4,4
Latvia,1,3,3,4,3
Latvia,2,4,4,4,4
Latvia,1,1,1,4,4
Latvia,1,1,2,3,1
Latvia,1,NA,NA,4,4
Latvia,2,1,1,1,1
Latvia,1,4,4,3,1
Latvia,2,2,2,3,3
Latvia,2,2,2,3,2
Latvia,1,2,2,3,3
Latvia,1,4,4,4,4
Latvia,2,1,1,2,2
Latvia,2,NA,NA,NA,NA
Latvia,2,1,1,4,2
Latvia,1,2,2,4,4
Latvia,2,1,1,4,2
Latvia,1,4,4,4,4
Latvia,2,NA,2,4,4
Latvia,1,2,1,2,2
Latvia,2,1,1,1,NA
Latvia,2,3,2,2,2
Latvia,2,1,1,4,NA
Latvia,2,1,1,1,1
Latvia,2,1,1,3,2
Latvia,1,1,1,4,4
Latvia,2,2,2,NA,NA
Latvia,2,1,1,4,4
Latvia,1,4,4,4,4
Latvia,1,NA,NA,4,2
Latvia,NA,1,1,1,1
Latvia,NA,2,2,3,2
Latvia,1,3,3,2,2
Latvia,1,1,1,4,4
Latvia,2,1,1,2,2
Latvia,2,1,1,3,3
Latvia,2,3,3,3,3
Latvia,2,2,2,3,1
Latvia,2,2,2,4,2
Latvia,2,2,2,2,2
Latvia,2,2,2,3,2
Latvia,2,2,2,3,2
Latvia,2,2,2,2,2
Latvia,1,2,2,3,3
Latvia,2,4,4,3,3
Latvia,2,1,1,1,1
Latvia,NA,2,3,4,4
Latvia,1,1,1,1,1
Latvia,2,3,3,3,3
Latvia,1,3,4,4,NA
Latvia,1,4,4,NA,1
Latvia,2,2,2,4,4
Latvia,1,3,3,3,2
Latvia,2,1,1,4,4
Latvia,1,2,2,3,2
Latvia,NA,4,NA,NA,NA
Latvia,2,4,4,4,1
Latvia,1,2,2,2,1
Latvia,1,1,1,1,1
Latvia,1,3,3,4,4
Latvia,1,1,1,3,4
Latvia,2,1,2,3,4
Latvia,2,1,1,1,1
Latvia,2,3,3,3,3
Latvia,1,NA,NA,3,2
Latvia,1,2,2,2,2
Latvia,2,NA,NA,1,1
Latvia,2,2,2,4,2
Latvia,2,1,1,1,1
Latvia,1,4,4,4,4
Latvia,2,1,1,1,1
Latvia,2,2,2,3,2
Latvia,2,2,2,3,3
Latvia,2,1,1,4,4
Latvia,1,2,2,1,1
Latvia,2,2,2,3,2
Latvia,2,3,3,3,1
Latvia,2,1,4,3,2
Latvia,1,1,1,4,2
Latvia,1,1,1,4,3
Latvia,1,3,3,3,3
Latvia,NA,4,4,2,4
Latvia,2,2,2,3,2
Latvia,2,1,1,4,4
Latvia,1,2,2,3,2
Latvia,2,4,4,4,4
Latvia,2,NA,NA,4,NA
Latvia,2,2,2,2,2
Latvia,2,2,2,4,4
Latvia,1,2,2,2,2
Latvia,2,2,2,3,NA
Latvia,2,2,2,3,4
Latvia,2,1,1,2,1
Latvia,1,2,1,2,1
Latvia,1,2,2,2,2
Latvia,1,3,2,3,3
Latvia,2,2,2,3,3
Latvia,1,4,4,4,NA
Latvia,1,3,3,3,3
Latvia,NA,2,2,4,4
Latvia,2,2,2,3,3
Latvia,2,1,1,2,3
Latvia,1,3,3,3,3
Latvia,2,2,2,3,3
Latvia,2,3,3,3,3
Latvia,2,1,1,4,3
Latvia,NA,1,1,3,3
Latvia,2,2,2,2,2
Latvia,2,2,2,3,2
Latvia,1,2,4,4,4
Latvia,NA,2,2,4,4
Latvia,1,2,2,4,NA
Latvia,2,3,2,4,2
Latvia,1,3,4,4,4
Latvia,2,2,2,4,4
Latvia,2,2,2,4,3
Latvia,2,1,1,4,1
Latvia,1,1,2,4,4
Latvia,2,3,3,2,2
Latvia,1,2,2,4,4
Latvia,2,2,2,3,3
Latvia,2,2,3,2,2
Latvia,NA,2,4,2,NA
Latvia,2,3,3,4,2
Latvia,1,2,3,4,4
Latvia,2,2,2,4,2
Latvia,1,2,2,3,3
Latvia,NA,1,1,2,2
Latvia,1,2,2,4,4
Latvia,2,1,3,4,3
Latvia,2,2,2,3,NA
Latvia,NA,1,1,2,2
Latvia,2,1,1,2,2
Latvia,1,3,2,2,2
Latvia,1,1,1,4,4
Latvia,2,3,3,NA,NA
Latvia,NA,2,2,NA,2
Latvia,2,2,3,4,3
Latvia,1,NA,NA,4,4
Latvia,2,2,2,3,3
Latvia,1,4,4,4,4
Latvia,2,1,1,4,2
Latvia,2,2,2,3,3
Latvia,2,3,4,4,4
Latvia,2,3,3,3,3
Latvia,1,2,2,4,3
Latvia,2,1,1,3,3
Latvia,2,NA,2,4,3
Latvia,2,2,2,2,2
Latvia,2,3,3,4,4
Latvia,2,3,3,3,2
Latvia,2,1,1,2,2
Latvia,1,2,2,3,1
Latvia,2,3,3,4,4
Latvia,2,1,1,4,4
Latvia,NA,1,1,4,2
Latvia,NA,2,2,4,2
Latvia,1,2,1,1,2
Latvia,1,3,2,3,3
Latvia,2,4,3,3,3
Latvia,2,1,1,3,1
Latvia,1,1,1,3,3
Latvia,2,1,1,2,2
Latvia,NA,2,2,3,3
Latvia,2,1,1,3,2
Latvia,2,2,2,4,3
Latvia,2,2,1,3,2
Latvia,2,1,1,4,1
Latvia,1,2,2,2,2
Latvia,2,1,1,4,4
Latvia,2,1,1,4,4
Latvia,1,2,2,2,2
Latvia,2,1,2,3,2
Latvia,1,4,2,4,4
Latvia,2,2,2,3,2
Latvia,2,4,4,4,4
Latvia,2,2,2,3,2
Latvia,1,1,1,1,1
Latvia,2,2,2,1,1
Latvia,2,1,1,2,1
Latvia,2,2,2,1,1
Latvia,2,4,4,2,1
Latvia,2,2,2,3,3
Latvia,2,4,4,4,4
Latvia,2,3,2,2,2
Latvia,1,1,3,4,2
Latvia,2,1,3,4,4
Latvia,1,4,4,4,4
Latvia,2,2,2,4,4
Latvia,1,4,4,4,4
Latvia,2,1,1,3,2
Latvia,1,1,1,1,1
Latvia,2,2,2,2,2
Latvia,2,2,2,1,1
Latvia,2,1,2,4,4
Latvia,2,1,1,2,NA
Latvia,1,3,3,3,2
Latvia,1,2,2,4,4
Latvia,NA,1,1,3,NA
Latvia,1,1,3,4,4
Latvia,2,1,1,3,2
Latvia,2,3,3,3,2
Latvia,2,1,1,3,2
Latvia,2,NA,4,4,1
Latvia,2,2,2,4,4
Latvia,2,1,1,3,3
Latvia,1,4,4,4,4
Latvia,1,2,2,4,3
Latvia,1,2,2,NA,NA
Latvia,2,1,1,4,4
Latvia,2,1,1,1,3
Latvia,1,2,2,3,3
Latvia,2,1,1,2,1
Latvia,1,NA,NA,4,4
Latvia,NA,4,4,4,4
Latvia,2,4,4,1,1
Latvia,2,1,1,1,1
Latvia,1,1,1,NA,NA
Latvia,1,2,3,3,3
Latvia,2,2,1,3,2
Latvia,2,1,1,3,2
Latvia,2,2,2,3,3
Latvia,2,3,3,3,3
Latvia,2,1,1,3,3
Latvia,2,2,2,3,2
Latvia,1,1,1,4,2
Latvia,2,4,4,1,4
Latvia,1,2,2,4,4
Latvia,1,2,2,3,4
Latvia,2,4,4,4,1
Latvia,1,2,2,4,4
Latvia,2,1,1,1,1
Latvia,2,4,4,4,4
Latvia,2,3,3,3,2
Latvia,1,1,1,2,2
Latvia,1,2,2,3,2
Latvia,2,2,2,4,4
Latvia,1,3,3,3,3
Latvia,2,1,1,1,1
Latvia,2,1,2,4,4
Latvia,1,2,2,4,4
Latvia,2,1,1,2,NA
Latvia,2,1,1,4,2
Latvia,2,2,2,4,2
Latvia,2,2,2,3,2
Latvia,1,1,1,4,2
Latvia,1,1,1,2,2
Latvia,2,4,4,1,3
Latvia,2,2,3,3,2
Latvia,1,2,1,2,2
Latvia,1,NA,NA,3,NA
Latvia,2,2,2,4,3
Latvia,1,1,1,4,3
Latvia,1,NA,NA,4,4
Latvia,1,3,3,3,2
Latvia,2,2,3,4,3
Latvia,1,2,2,3,3
Latvia,1,2,2,3,3
Latvia,1,2,2,4,2
Latvia,1,2,2,2,2
Latvia,NA,NA,NA,4,4
Latvia,2,3,3,2,2
Latvia,1,2,4,2,2
Latvia,1,1,1,4,4
Latvia,2,NA,NA,NA,NA
Latvia,2,3,3,4,4
Latvia,2,1,1,2,4
Latvia,NA,2,2,3,3
Latvia,2,2,3,4,4
Latvia,1,2,NA,NA,NA
Latvia,1,3,4,4,4
Latvia,2,2,2,3,3
Latvia,2,1,2,1,2
Latvia,2,2,2,3,3
Latvia,2,1,1,4,4
Latvia,2,1,1,4,4
Latvia,1,2,2,4,4
Latvia,2,2,2,4,4
Latvia,2,1,1,4,4
Latvia,2,1,NA,2,NA
Latvia,2,3,3,3,3
Latvia,2,4,4,4,4
Latvia,1,1,NA,4,4
Latvia,2,3,3,2,2
Latvia,2,1,1,3,3
Latvia,2,2,2,NA,1
Latvia,1,2,2,3,2
Latvia,2,1,1,3,3
Latvia,1,4,4,4,4
Latvia,NA,1,1,2,2
Latvia,1,2,2,3,2
Latvia,2,1,1,4,4
Latvia,2,1,1,3,2
Latvia,2,3,NA,3,3
Latvia,1,2,2,3,3
Latvia,2,1,1,3,2
Latvia,2,3,3,3,3
Latvia,1,1,1,3,3
Latvia,2,2,2,2,3
Latvia,1,2,2,2,2
Latvia,NA,2,2,3,3
Latvia,2,1,1,1,1
Latvia,2,2,3,3,2
Latvia,2,1,1,4,1
Latvia,2,2,2,4,4
Latvia,2,1,1,3,2
Latvia,2,2,2,3,2
Latvia,2,2,2,3,3
Latvia,1,2,1,4,4
Latvia,NA,2,2,3,3
Latvia,2,1,1,2,2
Latvia,2,2,2,4,2
Latvia,2,3,3,4,2
Latvia,1,1,1,3,3
Latvia,2,3,4,4,2
Latvia,1,4,4,4,4
Latvia,2,3,3,4,4
Latvia,NA,NA,NA,4,4
Latvia,NA,1,1,1,3
Latvia,2,3,3,NA,2
Latvia,2,1,3,3,3
Latvia,2,2,2,2,2
Latvia,1,1,1,1,1
Latvia,2,1,3,3,2
Latvia,2,2,2,3,2
Latvia,1,4,4,4,4
Latvia,2,2,3,4,2
Latvia,1,1,2,3,4
Latvia,2,1,1,3,2
Latvia,2,3,3,2,2
Latvia,1,3,3,4,4
Latvia,2,3,3,4,2
Latvia,1,2,2,4,2
Latvia,2,3,2,4,3
Latvia,1,3,3,4,4
Latvia,1,3,3,NA,NA
Latvia,1,3,3,3,3
Latvia,2,2,2,3,3
Latvia,1,2,2,4,2
Latvia,1,1,1,3,2
Latvia,2,1,1,1,1
Latvia,NA,2,4,3,2
Latvia,NA,1,2,2,2
Latvia,1,2,2,3,2
Latvia,2,1,1,1,1
Latvia,2,3,3,3,3
Latvia,2,1,1,1,1
Latvia,2,1,1,3,2
Latvia,2,2,2,2,2
Latvia,1,1,1,2,2
Latvia,1,1,1,4,4
Latvia,2,1,1,3,1
Latvia,2,2,2,2,2
Latvia,2,2,2,4,2
Latvia,1,2,3,2,3
Latvia,2,2,2,2,2
Latvia,1,1,1,2,3
Latvia,1,3,3,3,3
Latvia,1,2,3,NA,2
Latvia,2,1,1,3,3
Latvia,1,1,1,3,2
Latvia,2,4,4,4,2
Latvia,2,1,1,3,2
Latvia,2,1,1,NA,4
Latvia,1,3,2,4,NA
Latvia,2,2,2,3,3
Latvia,2,2,2,3,2
Latvia,1,3,3,4,3
Latvia,1,4,4,4,4
Latvia,1,NA,NA,NA,3
Latvia,2,2,2,4,2
Latvia,1,2,1,1,2
Latvia,1,1,1,3,3
Latvia,1,1,3,4,1
Latvia,2,4,4,4,4
Latvia,2,1,1,4,3
Latvia,1,3,2,NA,2
Latvia,2,2,2,3,3
Latvia,2,3,3,NA,NA
Latvia,2,1,1,2,1
Latvia,2,1,1,4,4
Latvia,1,1,1,3,4
Latvia,NA,2,1,2,2
Latvia,2,2,2,2,2
Latvia,1,1,1,1,1
Latvia,2,1,2,1,3
Latvia,1,1,1,4,4
Latvia,2,1,1,3,3
Latvia,1,3,3,4,4
Latvia,1,4,2,3,3
Latvia,1,3,4,4,4
Latvia,1,2,2,3,3
Latvia,NA,NA,NA,NA,NA
Latvia,2,1,1,3,2
Latvia,1,1,2,4,4
Latvia,NA,2,2,3,3
Latvia,2,2,3,4,4
Latvia,1,4,4,4,4
Latvia,2,1,1,4,4
Latvia,2,1,1,3,3
Latvia,2,4,4,4,4
Latvia,2,4,4,4,3
Latvia,2,3,3,4,2
Latvia,2,2,2,2,3
Latvia,1,3,3,4,4
Latvia,1,4,4,4,4
Latvia,2,NA,NA,4,4
Latvia,2,1,2,4,2
Latvia,2,1,1,4,4
Latvia,1,1,1,4,4
Latvia,NA,NA,NA,NA,NA
Latvia,2,2,4,2,2
Latvia,2,1,1,4,4
Latvia,2,3,3,3,3
Latvia,2,3,3,3,2
Latvia,1,2,2,3,3
Latvia,1,2,2,2,2
Latvia,1,4,3,3,2
Latvia,2,2,2,2,2
Latvia,2,2,2,4,4
Latvia,NA,1,1,3,2
Latvia,1,2,2,3,2
Latvia,2,4,4,4,4
Latvia,1,1,1,4,4
Latvia,1,1,1,1,1
Latvia,2,1,1,3,3
Latvia,2,2,2,1,3
Latvia,2,1,1,1,1
Latvia,1,1,1,1,1
Latvia,2,3,3,2,2
Latvia,2,NA,NA,NA,NA
Latvia,1,2,2,2,2
Latvia,2,1,1,1,1
Latvia,2,3,3,2,2
Latvia,1,2,2,3,2
Latvia,2,2,2,3,3
Latvia,2,1,1,1,4
Latvia,2,2,2,4,4
Latvia,1,1,1,2,2
Latvia,1,4,4,3,4
Latvia,2,2,2,4,3
Latvia,1,1,1,1,1
Latvia,2,1,1,1,1
Latvia,2,4,4,4,4
Latvia,1,4,4,3,3
Latvia,2,1,1,4,4
Latvia,1,1,1,2,2
Latvia,1,NA,2,NA,2
Latvia,2,1,1,4,2
Latvia,2,NA,NA,NA,NA
Latvia,1,1,1,2,2
